fiber_type,import_export,category,sub_category,year,month,value
raw_wool,import,apparel,bottoms,2021,5,5799.63
raw_wool,import,apparel,bottoms,2021,6,6301.56
raw_wool,import,apparel,bottoms,2021,7,6633.91
raw_wool,import,apparel,bottoms,2021,8,7693.32
raw_wool,import,apparel,bottoms,2021,9,7448.20
raw_wool,import,apparel,suits and coats,2020,1,2555.19
raw_wool,import,apparel,suits and coats,2020,2,2312.34
raw_wool,import,apparel,suits and coats,2020,3,1724.54
raw_wool,import,apparel,suits and coats,2020,4,733.79
raw_wool,import,apparel,suits and coats,2020,5,446.12
raw_wool,import,apparel,suits and coats,2020,6,1401.83
raw_wool,import,apparel,suits and coats,2020,7,2188.46
raw_wool,import,apparel,suits and coats,2020,8,4062.98
raw_wool,import,apparel,suits and coats,2020,9,4176.60
raw_wool,import,apparel,suits and coats,2020,10,3141.93
raw_wool,import,apparel,suits and coats,2020,11,2000.82
raw_wool,import,apparel,suits and coats,2020,12,1142.52
raw_wool,import,apparel,suits and coats,2021,1,963.39
raw_wool,import,apparel,suits and coats,2021,2,881.10
raw_wool,import,apparel,suits and coats,2021,3,994.59
raw_wool,import,apparel,suits and coats,2021,4,928.09
raw_wool,import,apparel,suits and coats,2021,5,1156.47
raw_wool,import,apparel,suits and coats,2021,6,1773.67
raw_wool,import,apparel,suits and coats,2021,7,3133.98
raw_wool,import,apparel,suits and coats,2021,8,4090.14
raw_wool,import,apparel,suits and coats,2021,9,4287.17
raw_wool,import,apparel,sweaters,2020,1,685.25
raw_wool,import,apparel,sweaters,2020,2,381.64
raw_wool,import,apparel,sweaters,2020,3,258.13
raw_wool,import,apparel,sweaters,2020,4,191.38
raw_wool,import,apparel,sweaters,2020,5,263.85
raw_wool,import,apparel,sweaters,2020,6,824.48
raw_wool,import,apparel,sweaters,2020,7,2272.67
raw_wool,import,apparel,sweaters,2020,8,3621.61
raw_wool,import,apparel,sweaters,2020,9,5219.38
raw_wool,import,apparel,sweaters,2020,10,4794.86
raw_wool,import,apparel,sweaters,2020,11,2354.20
raw_wool,import,apparel,sweaters,2020,12,1188.50
raw_wool,import,apparel,sweaters,2021,1,823.88
raw_wool,import,apparel,sweaters,2021,2,542.03
raw_wool,import,apparel,sweaters,2021,3,405.37
raw_wool,import,apparel,sweaters,2021,4,343.10
raw_wool,import,apparel,sweaters,2021,5,625.86
raw_wool,import,apparel,sweaters,2021,6,1509.37
raw_wool,import,apparel,sweaters,2021,7,2865.81
raw_wool,import,apparel,sweaters,2021,8,4806.42
raw_wool,import,apparel,sweaters,2021,9,6001.40
raw_wool,import,apparel,other apparel,2020,1,1029.84
raw_wool,import,apparel,other apparel,2020,2,951.35
raw_wool,import,apparel,other apparel,2020,3,517.93
raw_wool,import,apparel,other apparel,2020,4,518.49
raw_wool,import,apparel,other apparel,2020,5,742.41
raw_wool,import,apparel,other apparel,2020,6,1328.89
raw_wool,import,apparel,other apparel,2020,7,1982.06
raw_wool,import,apparel,other apparel,2020,8,3026.52
raw_wool,import,apparel,other apparel,2020,9,2828.99
raw_wool,import,apparel,other apparel,2020,10,2541.57
raw_wool,import,apparel,other apparel,2020,11,1543.70
raw_wool,import,apparel,other apparel,2020,12,1077.56
raw_wool,import,apparel,other apparel,2021,1,970.61
raw_wool,import,apparel,other apparel,2021,2,842.28
raw_wool,import,apparel,other apparel,2021,3,1150.87
raw_wool,import,apparel,other apparel,2021,4,893.04
raw_wool,import,apparel,other apparel,2021,5,1002.41
raw_wool,import,apparel,other apparel,2021,6,1291.97
raw_wool,import,apparel,other apparel,2021,7,1825.38
raw_wool,import,apparel,other apparel,2021,8,2505.19
raw_wool,import,apparel,other apparel,2021,9,3061.44
raw_wool,import,headgear,headgear,2020,1,197.76
raw_wool,import,headgear,headgear,2020,2,172.52
raw_wool,import,headgear,headgear,2020,3,94.65
raw_wool,import,headgear,headgear,2020,4,127.42
raw_wool,import,headgear,headgear,2020,5,72.22
raw_wool,import,headgear,headgear,2020,6,138.25
raw_wool,import,headgear,headgear,2020,7,304.46
raw_wool,import,headgear,headgear,2020,8,524.89
raw_wool,import,headgear,headgear,2020,9,502.99
raw_wool,import,headgear,headgear,2020,10,532.74
raw_wool,import,headgear,headgear,2020,11,355.03
raw_wool,import,headgear,headgear,2020,12,284.52
raw_wool,import,headgear,headgear,2021,1,142.73
raw_wool,import,headgear,headgear,2021,2,249.18
raw_wool,import,headgear,headgear,2021,3,378.49
raw_wool,import,headgear,headgear,2021,4,193.81
raw_wool,import,headgear,headgear,2021,5,261.66
raw_wool,import,headgear,headgear,2021,6,351.06
raw_wool,import,headgear,headgear,2021,7,469.33
raw_wool,import,headgear,headgear,2021,8,922.37
raw_wool,import,headgear,headgear,2021,9,737.17
raw_wool,import,home furnishings,blankets,2020,1,302.18
raw_wool,import,home furnishings,blankets,2020,2,199.99
raw_wool,import,home furnishings,blankets,2020,3,230.53
raw_wool,import,home furnishings,blankets,2020,4,258.61
raw_wool,import,home furnishings,blankets,2020,5,135.50
raw_wool,import,home furnishings,blankets,2020,6,117.76
raw_wool,import,home furnishings,blankets,2020,7,207.55
raw_wool,import,home furnishings,blankets,2020,8,386.63
raw_wool,import,home furnishings,blankets,2020,9,411.95
raw_wool,import,home furnishings,blankets,2020,10,434.37
raw_wool,import,home furnishings,blankets,2020,11,530.32
raw_wool,import,home furnishings,blankets,2020,12,531.94
raw_wool,import,home furnishings,blankets,2021,1,484.59
raw_wool,import,home furnishings,blankets,2021,2,315.11
raw_wool,import,home furnishings,blankets,2021,3,392.38
raw_wool,import,home furnishings,blankets,2021,4,503.46
raw_wool,import,home furnishings,blankets,2021,5,445.84
raw_wool,import,home furnishings,blankets,2021,6,421.01
raw_wool,import,home furnishings,blankets,2021,7,348.88
raw_wool,import,home furnishings,blankets,2021,8,435.48
raw_wool,import,home furnishings,blankets,2021,9,677.74
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,1,3.29
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,2,2.77
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,3,6.71
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,4,1.07
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,5,0.08
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,6,1.20
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,7,2.08
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,8,0.95
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,9,1.68
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,10,1.64
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,11,27.20
raw_wool,import,home furnishings,bedsheets and pillowcases,2020,12,21.63
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,1,2.41
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,2,2.41
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,3,0.45
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,4,2.28
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,5,3.46
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,6,2.87
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,7,2.39
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,8,5.65
raw_wool,import,home furnishings,bedsheets and pillowcases,2021,9,19.15
raw_wool,import,home furnishings,bedspreads and quilts,2020,1,163.87
raw_wool,import,home furnishings,bedspreads and quilts,2020,2,136.82
raw_wool,import,home furnishings,bedspreads and quilts,2020,3,131.97
raw_wool,import,home furnishings,bedspreads and quilts,2020,4,133.61
raw_wool,import,home furnishings,bedspreads and quilts,2020,5,43.57
raw_wool,import,home furnishings,bedspreads and quilts,2020,6,98.47
raw_wool,import,home furnishings,bedspreads and quilts,2020,7,123.85
raw_wool,import,home furnishings,bedspreads and quilts,2020,8,141.98
raw_wool,import,home furnishings,bedspreads and quilts,2020,9,252.21
raw_wool,import,home furnishings,bedspreads and quilts,2020,10,142.30
raw_wool,import,home furnishings,bedspreads and quilts,2020,11,277.60
raw_wool,import,home furnishings,bedspreads and quilts,2020,12,254.73
raw_wool,import,home furnishings,bedspreads and quilts,2021,1,221.47
raw_wool,import,home furnishings,bedspreads and quilts,2021,2,171.09
raw_wool,import,home furnishings,bedspreads and quilts,2021,3,266.54
raw_wool,import,home furnishings,bedspreads and quilts,2021,4,232.34
raw_wool,import,home furnishings,bedspreads and quilts,2021,5,225.75
raw_wool,import,home furnishings,bedspreads and quilts,2021,6,235.87
raw_wool,import,home furnishings,bedspreads and quilts,2021,7,293.32
raw_wool,import,home furnishings,bedspreads and quilts,2021,8,297.12
raw_wool,import,home furnishings,bedspreads and quilts,2021,9,202.18
raw_wool,import,floor coverings,knotted,2020,1,1840.91
raw_wool,import,floor coverings,knotted,2020,2,1753.05
raw_wool,import,floor coverings,knotted,2020,3,1566.81
raw_wool,import,floor coverings,knotted,2020,4,1151.34
raw_wool,import,floor coverings,knotted,2020,5,326.13
raw_wool,import,floor coverings,knotted,2020,6,602.55
raw_wool,import,floor coverings,knotted,2020,7,1453.78
raw_wool,import,floor coverings,knotted,2020,8,1924.28
raw_wool,import,floor coverings,knotted,2020,9,2084.75
raw_wool,import,floor coverings,knotted,2020,10,2061.00
raw_wool,import,floor coverings,knotted,2020,11,1852.78
raw_wool,import,floor coverings,knotted,2020,12,2367.60
raw_wool,import,floor coverings,knotted,2021,1,2190.93
raw_wool,import,floor coverings,knotted,2021,2,1713.41
raw_wool,import,floor coverings,knotted,2021,3,2173.28
raw_wool,import,floor coverings,knotted,2021,4,2516.43
raw_wool,import,floor coverings,knotted,2021,5,1988.44
raw_wool,import,floor coverings,knotted,2021,6,1454.16
raw_wool,import,floor coverings,knotted,2021,7,1665.51
raw_wool,import,floor coverings,knotted,2021,8,1770.90
raw_wool,import,floor coverings,knotted,2021,9,1730.72
raw_wool,import,floor coverings,woven,2020,1,3520.95
raw_wool,import,floor coverings,woven,2020,2,3102.05
raw_wool,import,floor coverings,woven,2020,3,3496.80
raw_wool,import,floor coverings,woven,2020,4,2806.70
raw_wool,import,floor coverings,woven,2020,5,1240.81
raw_wool,import,floor coverings,woven,2020,6,1679.53
raw_wool,import,floor coverings,woven,2020,7,2811.46
raw_wool,import,floor coverings,woven,2020,8,2865.81
raw_wool,import,floor coverings,woven,2020,9,3595.86
raw_wool,import,floor coverings,woven,2020,10,3258.52
raw_wool,import,floor coverings,woven,2020,11,3325.20
raw_wool,import,floor coverings,woven,2020,12,3894.97
raw_wool,import,floor coverings,woven,2021,1,3279.04
raw_wool,import,floor coverings,woven,2021,2,2441.84
raw_wool,import,floor coverings,woven,2021,3,3893.68
raw_wool,import,floor coverings,woven,2021,4,4195.46
raw_wool,import,floor coverings,woven,2021,5,4563.65
raw_wool,import,floor coverings,woven,2021,6,4028.43
raw_wool,import,floor coverings,woven,2021,7,3860.97
raw_wool,import,floor coverings,woven,2021,8,3822.61
raw_wool,import,floor coverings,woven,2021,9,3749.94
raw_wool,import,floor coverings,tufted,2020,1,4107.54
raw_wool,import,floor coverings,tufted,2020,2,3588.19
raw_wool,import,floor coverings,tufted,2020,3,3680.14
raw_wool,import,floor coverings,tufted,2020,4,2895.19
raw_wool,import,floor coverings,tufted,2020,5,576.14
raw_wool,import,floor coverings,tufted,2020,6,2159.82
raw_wool,import,floor coverings,tufted,2020,7,3575.23
raw_wool,import,floor coverings,tufted,2020,8,4025.16
raw_wool,import,floor coverings,tufted,2020,9,4677.49
raw_wool,import,floor coverings,tufted,2020,10,4652.27
raw_wool,import,floor coverings,tufted,2020,11,4225.54
raw_wool,import,floor coverings,tufted,2020,12,4220.32
raw_wool,import,floor coverings,tufted,2021,1,4905.63
raw_wool,import,floor coverings,tufted,2021,2,3424.10
raw_wool,import,floor coverings,tufted,2021,3,3603.25
raw_wool,import,floor coverings,tufted,2021,4,4787.44
raw_wool,import,floor coverings,tufted,2021,5,4846.68
raw_wool,import,floor coverings,tufted,2021,6,5297.27
raw_wool,import,floor coverings,tufted,2021,7,4590.81
raw_wool,import,floor coverings,tufted,2021,8,5008.73
raw_wool,import,floor coverings,tufted,2021,9,4068.62
raw_wool,import,floor coverings,"felt, tile, etc.",2020,1,353.08
raw_wool,import,floor coverings,"felt, tile, etc.",2020,2,336.32
raw_wool,import,floor coverings,"felt, tile, etc.",2020,3,590.27
raw_wool,import,floor coverings,"felt, tile, etc.",2020,4,205.87
raw_wool,import,floor coverings,"felt, tile, etc.",2020,5,377.75
raw_wool,import,floor coverings,"felt, tile, etc.",2020,6,237.98
raw_wool,import,floor coverings,"felt, tile, etc.",2020,7,161.77
raw_wool,import,floor coverings,"felt, tile, etc.",2020,8,253.87
raw_wool,import,floor coverings,"felt, tile, etc.",2020,9,333.73
raw_wool,import,floor coverings,"felt, tile, etc.",2020,10,527.73
raw_wool,import,floor coverings,"felt, tile, etc.",2020,11,511.60
raw_wool,import,floor coverings,"felt, tile, etc.",2020,12,328.80
raw_wool,import,floor coverings,"felt, tile, etc.",2021,1,349.86
raw_wool,import,floor coverings,"felt, tile, etc.",2021,2,177.33
raw_wool,import,floor coverings,"felt, tile, etc.",2021,3,122.24
raw_wool,import,floor coverings,"felt, tile, etc.",2021,4,376.03
raw_wool,import,floor coverings,"felt, tile, etc.",2021,5,527.85
raw_wool,import,floor coverings,"felt, tile, etc.",2021,6,268.54
raw_wool,import,floor coverings,"felt, tile, etc.",2021,7,625.69
raw_wool,import,floor coverings,"felt, tile, etc.",2021,8,266.12
raw_wool,import,floor coverings,"felt, tile, etc.",2021,9,180.08
raw_wool,import,floor coverings,misc,2020,1,65.37
raw_wool,import,floor coverings,misc,2020,2,55.59
raw_wool,import,floor coverings,misc,2020,3,60.86
raw_wool,import,floor coverings,misc,2020,4,60.77
raw_wool,import,floor coverings,misc,2020,5,11.69
raw_wool,import,floor coverings,misc,2020,6,42.97
raw_wool,import,floor coverings,misc,2020,7,52.33
raw_wool,import,floor coverings,misc,2020,8,43.92
raw_wool,import,floor coverings,misc,2020,9,116.89
raw_wool,import,floor coverings,misc,2020,10,122.89
raw_wool,import,floor coverings,misc,2020,11,63.50
raw_wool,import,floor coverings,misc,2020,12,46.62
raw_wool,import,floor coverings,misc,2021,1,103.61
raw_wool,import,floor coverings,misc,2021,2,75.63
raw_wool,import,floor coverings,misc,2021,3,17.58
raw_wool,import,floor coverings,misc,2021,4,55.29
raw_wool,import,floor coverings,misc,2021,5,119.92
raw_wool,import,floor coverings,misc,2021,6,43.62
raw_wool,import,floor coverings,misc,2021,7,55.22
raw_wool,import,floor coverings,misc,2021,8,74.16
raw_wool,import,floor coverings,misc,2021,9,29.90
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,1,40.47
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,2,79.44
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,3,123.98
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,4,45.01
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,5,49.11
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,6,0.00
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,7,87.56
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,8,80.65
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,9,0.00
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,10,51.74
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,11,113.70
raw_wool,export,"yarn, fabric, thread",noils and waste,2020,12,3.20
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,1,48.46
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,2,132.02
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,3,15.83
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,4,51.66
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,5,55.99
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,6,107.76
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,7,41.83
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,8,59.39
raw_wool,export,"yarn, fabric, thread",noils and waste,2021,9,59.66
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,1,78.81
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,2,54.22
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,3,86.34
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,4,13.19
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,5,12.36
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,6,24.40
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,7,41.54
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,8,35.35
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,9,32.09
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,10,60.67
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,11,46.07
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,12,55.84
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,1,95.21
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,2,82.44
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,3,115.03
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,4,74.86
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,5,78.18
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,6,128.13
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,7,129.56
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,8,68.38
raw_wool,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,9,104.98
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,1,160.22
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,2,192.34
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,3,207.88
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,4,80.15
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,5,85.83
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,6,106.61
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,7,79.73
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,8,130.98
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,9,185.62
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,10,151.40
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,11,127.90
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2020,12,188.65
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,1,96.30
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,2,108.46
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,3,183.59
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,4,122.22
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,5,139.13
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,6,128.18
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,7,124.70
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,8,122.64
raw_wool,export,"yarn, fabric, thread",broad woven fabric,2021,9,94.95
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,1,129.05
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,2,187.95
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,3,172.35
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,4,60.22
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,5,84.38
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,6,74.72
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,7,136.83
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,8,163.35
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,9,146.47
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,10,163.09
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,11,163.00
raw_wool,export,"yarn, fabric, thread",knit fabric,2020,12,188.78
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,1,177.97
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,2,127.93
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,3,204.65
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,4,238.72
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,5,179.00
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,6,138.55
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,7,114.44
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,8,168.10
raw_wool,export,"yarn, fabric, thread",knit fabric,2021,9,128.16
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,1,1811.67
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,2,1553.57
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,3,1703.94
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,4,657.53
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,5,914.96
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,6,1582.56
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,7,1419.60
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,8,1605.66
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,9,2093.04
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,10,2282.49
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,11,2250.61
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,12,1693.95
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,1,1828.06
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,2,2132.92
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,3,2450.92
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,4,1859.29
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,5,1808.23
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,6,2094.44
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,7,1823.47
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,8,2104.39
raw_wool,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,9,1757.54
raw_wool,export,apparel,tops,2020,1,2.83
raw_wool,export,apparel,tops,2020,2,2.86
raw_wool,export,apparel,tops,2020,3,3.11
raw_wool,export,apparel,tops,2020,4,0.65
raw_wool,export,apparel,tops,2020,5,1.45
raw_wool,export,apparel,tops,2020,6,1.32
raw_wool,export,apparel,tops,2020,7,2.29
raw_wool,export,apparel,tops,2020,8,2.39
raw_wool,export,apparel,tops,2020,9,3.39
raw_wool,export,apparel,tops,2020,10,7.31
raw_wool,export,apparel,tops,2020,11,5.18
raw_wool,export,apparel,tops,2020,12,2.43
raw_wool,export,apparel,tops,2021,1,2.66
raw_wool,export,apparel,tops,2021,2,2.66
raw_wool,export,apparel,tops,2021,3,0.89
raw_wool,export,apparel,tops,2021,4,4.47
raw_wool,export,apparel,tops,2021,5,1.65
raw_wool,export,apparel,tops,2021,6,1.90
raw_wool,export,apparel,tops,2021,7,1.44
raw_wool,export,apparel,tops,2021,8,4.37
raw_wool,export,apparel,tops,2021,9,9.18
raw_wool,export,apparel,bottoms,2020,1,273.16
raw_wool,export,apparel,bottoms,2020,2,330.60
raw_wool,export,apparel,bottoms,2020,3,268.45
raw_wool,export,apparel,bottoms,2020,4,81.51
raw_wool,export,apparel,bottoms,2020,5,110.81
raw_wool,export,apparel,bottoms,2020,6,187.75
raw_wool,export,apparel,bottoms,2020,7,283.78
raw_wool,export,apparel,bottoms,2020,8,278.72
raw_wool,export,apparel,bottoms,2020,9,226.17
raw_wool,export,apparel,bottoms,2020,10,236.23
raw_wool,export,apparel,bottoms,2020,11,209.28
raw_wool,export,apparel,bottoms,2020,12,185.57
raw_wool,export,apparel,bottoms,2021,1,209.98
raw_wool,export,apparel,bottoms,2021,2,203.70
raw_wool,export,apparel,bottoms,2021,3,305.31
raw_wool,export,apparel,bottoms,2021,4,319.27
raw_wool,export,apparel,bottoms,2021,5,337.98
raw_wool,export,apparel,bottoms,2021,6,275.78
raw_wool,export,apparel,bottoms,2021,7,316.01
raw_wool,export,apparel,bottoms,2021,8,333.44
raw_wool,export,apparel,bottoms,2021,9,291.82
raw_wool,export,apparel,suits and coats,2020,1,243.25
raw_wool,export,apparel,suits and coats,2020,2,148.16
raw_wool,export,apparel,suits and coats,2020,3,170.00
raw_wool,export,apparel,suits and coats,2020,4,59.37
raw_wool,export,apparel,suits and coats,2020,5,47.76
raw_wool,export,apparel,suits and coats,2020,6,108.29
raw_wool,export,apparel,suits and coats,2020,7,120.79
raw_wool,export,apparel,suits and coats,2020,8,316.56
raw_wool,export,apparel,suits and coats,2020,9,311.97
raw_wool,export,apparel,suits and coats,2020,10,419.91
raw_wool,export,apparel,suits and coats,2020,11,374.94
raw_wool,export,apparel,suits and coats,2020,12,338.49
raw_wool,export,apparel,suits and coats,2021,1,362.52
raw_wool,export,apparel,suits and coats,2021,2,371.12
raw_wool,export,apparel,suits and coats,2021,3,327.56
raw_wool,export,apparel,suits and coats,2021,4,332.71
raw_wool,export,apparel,suits and coats,2021,5,311.35
raw_wool,export,apparel,suits and coats,2021,6,271.50
raw_wool,export,apparel,suits and coats,2021,7,217.23
raw_wool,export,apparel,suits and coats,2021,8,248.19
raw_wool,export,apparel,suits and coats,2021,9,251.60
raw_wool,export,apparel,sweaters,2020,1,1367.26
raw_wool,export,apparel,sweaters,2020,2,934.33
raw_wool,export,apparel,sweaters,2020,3,1032.11
raw_wool,export,apparel,sweaters,2020,4,235.58
raw_wool,export,apparel,sweaters,2020,5,231.02
raw_wool,export,apparel,sweaters,2020,6,854.24
raw_wool,export,apparel,sweaters,2020,7,1335.66
raw_wool,export,apparel,sweaters,2020,8,1203.69
raw_wool,export,apparel,sweaters,2020,9,1551.61
raw_wool,export,apparel,sweaters,2020,10,1898.39
raw_wool,export,apparel,sweaters,2020,11,1666.00
raw_wool,export,apparel,sweaters,2020,12,1775.29
raw_wool,export,apparel,sweaters,2021,1,1602.50
raw_wool,export,apparel,sweaters,2021,2,1715.53
raw_wool,export,apparel,sweaters,2021,3,1780.98
raw_wool,export,apparel,sweaters,2021,4,1076.26
raw_wool,export,apparel,sweaters,2021,5,1917.74
raw_wool,export,apparel,sweaters,2021,6,2507.41
raw_wool,export,apparel,sweaters,2021,7,2216.24
raw_wool,export,apparel,sweaters,2021,8,2266.57
raw_wool,export,apparel,sweaters,2021,9,2462.71
raw_wool,export,apparel,other apparel,2020,1,353.66
raw_wool,export,apparel,other apparel,2020,2,361.37
raw_wool,export,apparel,other apparel,2020,3,321.31
raw_wool,export,apparel,other apparel,2020,4,154.22
raw_wool,export,apparel,other apparel,2020,5,113.28
raw_wool,export,apparel,other apparel,2020,6,199.08
raw_wool,export,apparel,other apparel,2020,7,326.86
raw_wool,export,apparel,other apparel,2020,8,390.74
raw_wool,export,apparel,other apparel,2020,9,405.34
raw_wool,export,apparel,other apparel,2020,10,365.44
raw_wool,export,apparel,other apparel,2020,11,401.99
raw_wool,export,apparel,other apparel,2020,12,391.80
raw_wool,export,apparel,other apparel,2021,1,297.41
